Date,CB10,CB5
5/12/2011,1.501,1.0955
5/13/2011,1.492,1.0905
5/16/2011,1.506,1.1025
5/17/2011,1.53,1.119
5/18/2011,1.533,1.1235
5/19/2011,1.55,1.142
5/20/2011,1.554,1.145
5/23/2011,1.571,1.153
5/24/2011,1.587,1.171
5/25/2011,1.586,1.1715
5/26/2011,1.619,1.1965
5/27/2011,1.598,1.18
5/30/2011,1.596,1.1745
5/31/2011,1.667,1.2025
6/1/2011,1.689,1.2215
6/2/2011,1.661,1.2045
6/3/2011,1.67,1.216
6/6/2011,1.699,1.2425
6/7/2011,1.725,1.2585
6/8/2011,1.741,1.274
6/9/2011,1.735,1.2745
6/10/2011,1.744,1.281
6/13/2011,1.756,1.294
6/14/2011,1.776,1.3105
6/15/2011,1.793,1.326
6/16/2011,1.759,1.3085
6/17/2011,1.755,1.315
6/20/2011,1.751,1.3135
6/21/2011,1.752,1.314
6/22/2011,1.752,1.3105
6/23/2011,1.745,1.306
6/24/2011,1.74,1.305
6/27/2011,1.721,1.2975
6/28/2011,1.711,1.2945
6/29/2011,1.734,1.313
6/30/2011,1.193,0.8635
7/1/2011,1.203,0.8695
7/4/2011,1.214,0.8735
7/5/2011,1.226,0.881
7/6/2011,1.239,0.887
7/7/2011,1.236,0.8845
7/8/2011,1.241,0.8885
7/11/2011,1.209,0.8635
7/12/2011,1.167,0.8345
7/13/2011,1.161,0.837
7/14/2011,1.131,0.814
7/15/2011,1.139,0.815
7/18/2011,1.138,0.814
7/19/2011,1.125,0.8085
7/20/2011,1.132,0.814
7/21/2011,1.148,0.8275
7/22/2011,1.155,0.829
7/25/2011,1.145,0.8205
7/26/2011,1.142,0.8165
7/27/2011,1.129,0.8065
7/28/2011,1.116,0.8
7/29/2011,1.117,0.802
7/31/2011,1.126,0.807
8/1/2011,1.129,0.809
8/2/2011,1.104,0.7895
8/3/2011,1.078,0.779
8/4/2011,1.081,0.78
8/5/2011,1.068,0.7675
8/8/2011,1.067,0.766
8/9/2011,1.091,0.778
8/10/2011,1.093,0.7825
8/11/2011,1.095,0.789
8/12/2011,1.1,0.7955
8/15/2011,1.097,0.7965
8/16/2011,1.094,0.8015
8/17/2011,1.08,0.7945
8/18/2011,1.055,0.7825
8/19/2011,1.039,0.7645
8/22/2011,1.037,0.7595
8/23/2011,1.06,0.7745
8/24/2011,1.056,0.7775
8/25/2011,1.077,0.7975
8/26/2011,1.084,0.805
8/29/2011,1.063,0.79
8/30/2011,1.064,0.7995
8/31/2011,1.074,0.8045
9/1/2011,1.099,0.825
9/2/2011,1.084,0.8145
9/5/2011,1.036,0.79
9/6/2011,1.007,0.7795
9/7/2011,1.027,0.7975
9/8/2011,1.038,0.808
9/9/2011,1.029,0.803
9/12/2011,1.021,0.7965
9/13/2011,1.031,0.8115
9/14/2011,1.022,0.809
9/15/2011,1.02,0.809
9/16/2011,1.038,0.817
9/19/2011,1.036,0.815
9/20/2011,1.022,0.808
9/21/2011,1.016,0.81
9/22/2011,1.018,0.8185
9/23/2011,1.018,0.8185
9/26/2011,1.016,0.827
9/27/2011,1.04,0.8475
9/28/2011,1.045,0.8505
9/29/2011,1.044,0.853
9/30/2011,1.085,0.8745
10/3/2011,1.082,0.8705
10/4/2011,1.056,0.8615
10/5/2011,1.036,0.8675
10/6/2011,1.038,0.872
10/7/2011,1.046,0.8765
10/10/2011,1.045,0.8755
10/11/2011,1.058,0.8945
10/12/2011,1.059,0.8975
10/13/2011,1.08,0.9255
10/14/2011,1.081,0.9255
10/17/2011,1.085,0.934
10/18/2011,1.085,0.931
10/19/2011,1.088,0.9355
10/20/2011,1.071,0.928
10/21/2011,1.073,0.9255
10/24/2011,1.081,0.931
10/25/2011,1.079,0.9255
10/26/2011,1.047,0.908
10/27/2011,1.058,0.912
10/28/2011,1.094,0.931
10/31/2011,1.107,0.9275
11/1/2011,1.086,0.9145
11/2/2011,1.06,0.901
11/3/2011,1.059,0.9005
11/4/2011,1.056,0.9015
11/7/2011,1.051,0.8965
11/8/2011,1.037,0.891
11/9/2011,1.04,0.8965
11/10/2011,1.027,0.8915
11/11/2011,1.04,0.9075
11/14/2011,1.057,0.9165
11/15/2011,1.046,0.911
11/16/2011,1.032,0.9025
11/17/2011,1.035,0.9045
11/18/2011,1.026,0.8985
11/21/2011,1.034,0.908
11/22/2011,1.041,0.916
11/23/2011,1.041,0.916
11/24/2011,1.056,0.9315
11/25/2011,1.107,0.968
11/28/2011,1.148,1.002
11/29/2011,1.162,1.026
11/30/2011,1.159,1.047
12/1/2011,1.152,1.0395
12/2/2011,1.134,1.0215
12/5/2011,1.117,1.0125
12/6/2011,1.119,1.015
12/7/2011,1.128,1.0215
12/8/2011,1.119,1.0145
12/9/2011,1.091,1.0015
12/12/2011,1.094,1.0085
12/13/2011,1.073,0.994
12/14/2011,1.071,0.994
12/15/2011,1.064,0.9925
12/16/2011,1.065,0.993
12/19/2011,1.06,0.989
12/20/2011,1.068,0.98
12/21/2011,1.067,0.9815
12/22/2011,1.062,0.9755
12/23/2011,1.062,0.9755
12/27/2011,1.068,0.9765
12/28/2011,1.082,0.987
12/29/2011,1.077,0.986
12/30/2011,1.068,0.979
12/31/2011,1.083,0.9415
1/3/2012,1.083,0.94
1/4/2012,1.087,0.9445
1/5/2012,1.082,0.9395
1/6/2012,1.079,0.937
1/9/2012,1.079,0.936
1/10/2012,1.075,0.9345
1/11/2012,1.069,0.931
1/12/2012,1.057,0.925
1/13/2012,1.052,0.9245
1/16/2012,1.037,0.9145
1/17/2012,1.055,0.925
1/18/2012,1.061,0.926
1/19/2012,1.061,0.9235
1/20/2012,1.075,0.929
1/23/2012,1.087,0.9365
1/24/2012,1.096,0.9395
1/25/2012,1.093,0.9375
1/26/2012,1.064,0.918
1/27/2012,1.047,0.9085
1/30/2012,1.039,0.9055
1/31/2012,1.052,0.905
2/1/2012,1.048,0.9005
2/2/2012,1.039,0.8915
2/3/2012,1.042,0.89
2/6/2012,1.062,0.899
2/7/2012,1.063,0.8995
2/8/2012,1.082,0.911
2/9/2012,1.08,0.9075
2/10/2012,1.072,0.9015
2/13/2012,1.071,0.9005
2/14/2012,1.058,0.8855
2/15/2012,1.048,0.8735
2/16/2012,1.027,0.8565
2/17/2012,1.035,0.859
2/20/2012,1.035,0.8575
2/21/2012,1.049,0.8635
2/22/2012,1.064,0.8695
2/23/2012,1.064,0.869
2/24/2012,1.059,0.8635
2/27/2012,1.059,0.862
2/28/2012,1.049,0.86
2/29/2012,1.049,0.8655
3/1/2012,1.046,0.8625
3/2/2012,1.06,0.856
3/5/2012,1.059,0.855
3/6/2012,1.054,0.8455
3/7/2012,1.04,0.838
3/8/2012,1.05,0.8435
3/9/2012,1.052,0.8415
3/12/2012,1.038,0.8345
3/13/2012,1.038,0.833
3/14/2012,1.076,0.8515
3/15/2012,1.146,0.9015
3/16/2012,1.14,0.8795
3/19/2012,1.125,0.866
3/20/2012,1.125,0.865
3/21/2012,1.113,0.8515
3/22/2012,1.111,0.85
3/23/2012,1.105,0.845
3/26/2012,1.09,0.8365
3/27/2012,1.087,0.8345
3/28/2012,1.073,0.827
3/29/2012,1.066,0.824
3/30/2012,1.06,0.8215
3/31/2012,1.089,0.8325
4/2/2012,1.113,0.849
4/3/2012,1.13,0.855
4/4/2012,1.132,0.8535
4/5/2012,1.117,0.8455
4/9/2012,1.067,0.815
4/10/2012,1.052,0.804
4/11/2012,1.044,0.805
4/12/2012,1.046,0.807
4/13/2012,1.043,0.803
4/16/2012,1.033,0.798
4/17/2012,1.029,0.7965
4/18/2012,1.039,0.8015
4/19/2012,1.036,0.7975
4/20/2012,1.031,0.792
4/23/2012,1.014,0.78
4/24/2012,1.027,0.785
4/25/2012,1.026,0.787
4/26/2012,1.02,0.7875
4/27/2012,0.995,0.767
4/30/2012,0.997,0.778
5/1/2012,0.991,0.774
5/2/2012,1.004,0.776
5/3/2012,1.004,0.776
5/4/2012,1.004,0.775
5/7/2012,0.978,0.7655
5/8/2012,0.988,0.771
5/9/2012,0.973,0.7635
5/10/2012,0.986,0.7715
5/11/2012,0.971,0.7615
5/14/2012,0.972,0.7555
5/15/2012,0.983,0.7645
5/16/2012,0.962,0.7525
5/17/2012,0.983,0.766
5/18/2012,0.966,0.7555
5/21/2012,0.991,0.7685
5/22/2012,0.99,0.766
5/23/2012,0.99,0.7655
5/24/2012,0.998,0.768
5/25/2012,1.01,0.77
5/28/2012,1.008,0.7655
5/29/2012,0.98,0.755
5/30/2012,0.974,0.7535
5/31/2012,0.962,0.746
6/1/2012,0.942,0.737
6/4/2012,0.946,0.739
6/5/2012,0.98,0.7535
6/6/2012,0.97,0.75
6/7/2012,0.969,0.7415
6/8/2012,0.95,0.733
6/11/2012,0.967,0.742
6/12/2012,0.945,0.7335
6/13/2012,0.954,0.7395
6/14/2012,0.958,0.7405
6/15/2012,0.952,0.739
6/18/2012,0.941,0.735
6/19/2012,0.917,0.725
6/20/2012,0.926,0.731
6/21/2012,0.922,0.728
6/22/2012,0.928,0.728
6/25/2012,0.93,0.7285
6/26/2012,0.922,0.7245
6/27/2012,0.911,0.724
6/28/2012,0.92,0.7265
6/29/2012,0.933,0.732
6/30/2012,0.968,0.7095
7/2/2012,0.96,0.706
7/3/2012,0.955,0.7025
7/4/2012,0.955,0.7
7/5/2012,0.947,0.695
7/6/2012,0.941,0.6875
7/9/2012,0.927,0.678
7/10/2012,0.927,0.6765
7/11/2012,0.918,0.6725
7/12/2012,0.899,0.662
7/13/2012,0.903,0.6645
7/16/2012,0.903,0.663
7/17/2012,0.903,0.669
7/18/2012,0.89,0.667
7/19/2012,0.879,0.666
7/20/2012,0.883,0.666
7/23/2012,0.865,0.661
7/24/2012,0.875,0.6655
7/25/2012,0.868,0.661
7/26/2012,0.886,0.667
7/27/2012,0.899,0.6715
7/30/2012,0.934,0.6815
7/31/2012,0.97,0.684
8/1/2012,0.959,0.6755
8/2/2012,0.962,0.6745
8/3/2012,0.936,0.664
8/6/2012,0.961,0.6665
8/7/2012,1.006,0.681
8/8/2012,1.036,0.6895
8/9/2012,1.038,0.69
8/10/2012,1.039,0.6895
8/13/2012,1.027,0.6855
8/14/2012,1.028,0.686
8/15/2012,1.048,0.6995
8/16/2012,1.092,0.727
8/17/2012,1.067,0.719
8/20/2012,1.073,0.7235
8/21/2012,1.058,0.717
8/22/2012,1.064,0.715
8/23/2012,1.069,0.712
8/24/2012,1.047,0.6995
8/27/2012,1.05,0.7015
8/28/2012,1.051,0.702
8/29/2012,1.045,0.6975
8/30/2012,1.052,0.695
8/31/2012,1.048,0.697
9/3/2012,1.034,0.6915
9/4/2012,1.038,0.6905
9/5/2012,1.032,0.6875
9/6/2012,1.038,0.692
9/7/2012,1.056,0.6995
9/10/2012,1.037,0.689
9/11/2012,1.036,0.688
9/12/2012,1.05,0.6945
9/13/2012,1.07,0.6965
9/14/2012,1.054,0.688
9/17/2012,1.053,0.687
9/18/2012,1.069,0.6945
9/19/2012,1.077,0.695
9/20/2012,1.059,0.684
9/21/2012,1.058,0.681
9/24/2012,1.051,0.678
9/25/2012,1.053,0.6805
9/26/2012,1.041,0.6795
9/27/2012,1.034,0.6785
9/28/2012,1.026,0.6715
9/30/2012,0.922,0.6555
10/1/2012,0.911,0.6535
10/2/2012,0.909,0.6495
10/3/2012,0.912,0.6495
10/4/2012,0.92,0.6545
10/5/2012,0.927,0.657
10/8/2012,0.927,0.656
10/9/2012,0.924,0.653
10/10/2012,0.919,0.6505
10/11/2012,0.907,0.6465
10/12/2012,0.915,0.651
10/15/2012,0.907,0.6495
10/16/2012,0.912,0.651
10/17/2012,0.921,0.6535
10/18/2012,0.944,0.6675
10/19/2012,0.939,0.6665
10/22/2012,0.936,0.6655
10/23/2012,0.941,0.6635
10/24/2012,0.933,0.6615
10/25/2012,0.94,0.664
10/26/2012,0.927,0.6565
10/29/2012,0.929,0.6545
10/31/2012,0.938,0.656
11/1/2012,0.949,0.6935
11/2/2012,0.955,0.742
11/5/2012,0.948,0.7565
11/6/2012,0.941,0.771
11/7/2012,0.939,0.7755
11/8/2012,0.926,0.7705
11/9/2012,0.925,0.774
11/12/2012,0.945,0.788
11/13/2012,0.96,0.7895
11/14/2012,0.97,0.791
11/15/2012,0.968,0.774
11/16/2012,0.961,0.7595
11/19/2012,0.97,0.7535
11/20/2012,0.971,0.7485
11/21/2012,0.983,0.7495
11/22/2012,0.986,0.747
11/23/2012,0.986,0.7465
11/26/2012,0.982,0.7465
11/27/2012,0.98,0.7485
11/28/2012,0.965,0.7465
11/29/2012,0.959,0.7355
11/30/2012,0.957,0.7245
12/3/2012,0.954,0.7245
12/4/2012,0.953,0.7235
12/5/2012,0.94,0.7175
12/6/2012,0.915,0.7055
12/7/2012,0.926,0.708
12/10/2012,0.917,0.706
12/11/2012,0.923,0.7095
12/12/2012,0.931,0.7125
12/13/2012,0.961,0.721
12/14/2012,0.974,0.7255
12/17/2012,0.984,0.7285
12/18/2012,1.008,0.739
12/19/2012,1.022,0.739
12/20/2012,1.011,0.7325
12/21/2012,1.005,0.7285
12/24/2012,1.005,0.727
12/26/2012,1.039,0.7355
12/27/2012,1.058,0.742
12/28/2012,1.049,0.737
12/31/2012,1.06,0.73
1/2/2013,1.06,0.729
1/3/2013,1.06,0.7285
1/4/2013,1.097,0.7435
1/7/2013,1.088,0.7385
1/8/2013,1.086,0.7375
1/9/2013,1.085,0.734
1/10/2013,1.082,0.7255
1/11/2013,1.061,0.7035
1/14/2013,1.06,0.702
1/15/2013,1.017,0.686
1/16/2013,0.996,0.6835
1/17/2013,0.984,0.6785
1/18/2013,0.997,0.6755
1/21/2013,0.981,0.6715
1/22/2013,0.976,0.669
1/23/2013,0.984,0.676
1/24/2013,0.972,0.667
1/25/2013,0.961,0.66
1/28/2013,0.984,0.67
1/29/2013,1.006,0.6725
1/30/2013,1.014,0.667
1/31/2013,0.98,0.659
2/1/2013,1.001,0.6625
2/4/2013,1.039,0.673
2/5/2013,1.025,0.666
2/6/2013,1.004,0.648
2/7/2013,0.989,0.6335
2/8/2013,0.979,0.627
2/11/2013,0.979,0.626
2/12/2013,0.97,0.623
2/13/2013,0.957,0.6165
2/14/2013,0.985,0.628
2/15/2013,0.966,0.6185
2/18/2013,0.961,0.6165
2/19/2013,0.943,0.605
2/20/2013,0.944,0.6025
2/21/2013,0.935,0.598
2/22/2013,0.926,0.595
2/25/2013,0.905,0.584
2/26/2013,0.882,0.575
2/27/2013,0.86,0.568
2/28/2013,0.86,0.5615
3/1/2013,0.854,0.557
3/4/2013,0.811,0.535
3/5/2013,0.84,0.546
3/6/2013,0.84,0.5415
3/7/2013,0.842,0.538
3/8/2013,0.826,0.5325
3/11/2013,0.831,0.535
3/12/2013,0.815,0.539
3/13/2013,0.812,0.5405
3/14/2013,0.804,0.537
3/15/2013,0.799,0.5375
3/18/2013,0.772,0.5295
3/19/2013,0.772,0.5295
3/20/2013,0.772,0.5285
3/21/2013,0.755,0.5275
3/22/2013,0.737,0.5205
3/25/2013,0.734,0.5185
3/26/2013,0.713,0.51
3/27/2013,0.696,0.504
3/28/2013,0.69,0.507
3/31/2013,0.732,0.5305
4/1/2013,0.741,0.539
4/2/2013,0.744,0.542
4/3/2013,0.733,0.537
4/4/2013,0.655,0.523
4/5/2013,0.801,0.583
4/8/2013,0.787,0.583
4/9/2013,0.779,0.584
4/10/2013,0.84,0.6505
4/11/2013,0.793,0.593
4/12/2013,0.884,0.647
4/15/2013,0.903,0.6665
4/16/2013,0.848,0.651
4/17/2013,0.85,0.6405
4/18/2013,0.819,0.6255
4/19/2013,0.803,0.6145
4/22/2013,0.824,0.6235
4/23/2013,0.8,0.6145
4/24/2013,0.808,0.6175
4/25/2013,0.794,0.619
4/26/2013,0.801,0.628
4/29/2013,0.8,0.6265
4/30/2013,0.803,0.628
5/1/2013,0.784,0.611
5/2/2013,0.749,0.591
5/3/2013,0.749,0.5905
5/6/2013,0.749,0.589
5/7/2013,0.786,0.6065
5/8/2013,0.783,0.602
5/9/2013,0.782,0.6005
5/10/2013,0.887,0.66
5/13/2013,0.965,0.7105
5/14/2013,1.051,0.7765
5/15/2013,1.075,0.798
5/16/2013,1.039,0.7665
5/17/2013,0.992,0.7335
5/20/2013,1.049,0.7625
5/21/2013,1.074,0.7715
5/22/2013,1.074,0.7595
5/23/2013,1.015,0.7135
5/24/2013,1.031,0.7225
5/27/2013,1.022,0.7115
5/28/2013,1.087,0.7535
5/29/2013,1.118,0.7765
5/30/2013,1.058,0.7355
5/31/2013,1.032,0.714
6/3/2013,0.964,0.66
6/4/2013,1.017,0.6855
6/5/2013,0.991,0.654
6/6/2013,0.967,0.6485
6/7/2013,0.973,0.644
6/10/2013,0.962,0.639
6/11/2013,0.997,0.6665
6/12/2013,1.016,0.6855
6/13/2013,1.008,0.6905
6/14/2013,0.965,0.66
6/17/2013,0.978,0.662
6/18/2013,0.958,0.6475
6/19/2013,0.95,0.644
6/20/2013,0.986,0.6655
6/21/2013,1.029,0.6845
6/24/2013,1.028,0.6805
6/25/2013,1.02,0.6725
6/26/2013,1.019,0.6715
6/27/2013,0.987,0.649
6/28/2013,0.987,0.644
6/30/2013,0.997,0.675
7/1/2013,1.034,0.699
7/2/2013,1.04,0.695
7/3/2013,1.03,0.686
7/4/2013,1.018,0.687
7/5/2013,1.013,0.683
7/8/2013,1.044,0.698
7/9/2013,1.031,0.6895
7/10/2013,1.012,0.679
7/11/2013,0.971,0.659
7/12/2013,0.962,0.6565
7/15/2013,0.962,0.6555
7/16/2013,0.968,0.6585
7/17/2013,0.959,0.6505
7/18/2013,0.943,0.6425
7/19/2013,0.939,0.6405
7/22/2013,0.92,0.6255
7/23/2013,0.912,0.623
7/24/2013,0.903,0.62
7/25/2013,0.929,0.6405
7/26/2013,0.918,0.6345
7/29/2013,0.919,0.6375
7/30/2013,0.919,0.633
7/31/2013,0.928,0.6345
8/1/2013,0.929,0.6345
8/2/2013,0.948,0.651
8/5/2013,0.909,0.6265
8/6/2013,0.918,0.6295
8/7/2013,0.889,0.6135
8/8/2013,0.888,0.6175
8/9/2013,0.888,0.618
8/12/2013,0.885,0.621
8/13/2013,0.872,0.6105
8/14/2013,0.892,0.6235
8/15/2013,0.884,0.616
8/16/2013,0.9,0.625
8/19/2013,0.911,0.6325
8/20/2013,0.891,0.6235
8/21/2013,0.88,0.62
8/22/2013,0.898,0.6345
8/23/2013,0.916,0.649
8/26/2013,0.916,0.6425
8/27/2013,0.893,0.631
8/28/2013,0.866,0.6155
8/29/2013,0.854,0.607
8/30/2013,0.858,0.6055
8/31/2013,0.86,0.6075
9/2/2013,0.879,0.616
9/3/2013,0.892,0.6235
9/4/2013,0.896,0.627
9/5/2013,0.9,0.629
9/6/2013,0.916,0.638
9/9/2013,0.877,0.6145
9/10/2013,0.856,0.6035
9/11/2013,0.855,0.6055
9/12/2013,0.848,0.6015
9/13/2013,0.847,0.6015
9/16/2013,0.846,0.6
9/17/2013,0.84,0.5955
9/18/2013,0.833,0.593
9/19/2013,0.8,0.574
9/20/2013,0.817,0.5805
9/23/2013,0.817,0.5795
9/24/2013,0.794,0.5645
9/25/2013,0.79,0.562
9/26/2013,0.804,0.567
9/27/2013,0.793,0.558
9/30/2013,0.79,0.574
10/1/2013,0.775,0.5695
10/2/2013,0.763,0.5615
10/3/2013,0.749,0.548
10/4/2013,0.762,0.5535
10/7/2013,0.753,0.547
10/8/2013,0.761,0.551
10/9/2013,0.761,0.556
10/10/2013,0.76,0.5545
10/11/2013,0.76,0.5555
10/14/2013,0.76,0.5535
10/15/2013,0.771,0.5615
10/16/2013,0.75,0.5485
10/17/2013,0.739,0.5455
10/18/2013,0.724,0.5395
10/21/2013,0.729,0.541
10/22/2013,0.723,0.5395
10/23/2013,0.707,0.5335
10/24/2013,0.711,0.535
10/25/2013,0.715,0.539
10/28/2013,0.715,0.538
10/29/2013,0.706,0.5315
10/30/2013,0.683,0.523
10/31/2013,0.673,0.524
11/1/2013,0.673,0.523
11/4/2013,0.673,0.521
11/5/2013,0.679,0.5235
11/6/2013,0.692,0.5305
11/7/2013,0.67,0.5225
11/8/2013,0.669,0.5225
11/11/2013,0.67,0.5255
11/12/2013,0.679,0.528
11/13/2013,0.685,0.53
11/14/2013,0.676,0.522
11/15/2013,0.712,0.533
11/18/2013,0.707,0.5315
11/19/2013,0.689,0.5235
11/20/2013,0.686,0.516
11/21/2013,0.701,0.517
11/22/2013,0.701,0.5165
11/25/2013,0.709,0.517
11/26/2013,0.685,0.5065
11/27/2013,0.667,0.4965
11/28/2013,0.667,0.49
11/29/2013,0.667,0.488
11/30/2013,0.672,0.483
12/2/2013,0.68,0.4845
12/3/2013,0.71,0.501
12/4/2013,0.71,0.5015
12/5/2013,0.712,0.5035
12/6/2013,0.742,0.5235
12/9/2013,0.724,0.5125
12/10/2013,0.729,0.516
12/11/2013,0.715,0.506
12/12/2013,0.713,0.5025
12/13/2013,0.741,0.5155
12/16/2013,0.741,0.5145
12/17/2013,0.72,0.5025
12/18/2013,0.711,0.4995
12/19/2013,0.73,0.5075
12/20/2013,0.734,0.508
12/23/2013,0.733,0.506
12/24/2013,0.725,0.505
12/26/2013,0.756,0.5155
12/27/2013,0.757,0.5105
12/30/2013,0.787,0.526
12/31/2013,0.8,0.527
1/2/2014,0.8,0.526
1/3/2014,0.8,0.5255
1/6/2014,0.785,0.5165
1/7/2014,0.759,0.503
1/8/2014,0.764,0.504
1/9/2014,0.759,0.502
1/10/2014,0.754,0.4995
1/13/2014,0.754,0.4975
1/14/2014,0.707,0.474
1/15/2014,0.717,0.4795
1/16/2014,0.725,0.486
1/17/2014,0.725,0.4855
1/20/2014,0.714,0.4785
1/21/2014,0.737,0.489
1/22/2014,0.727,0.485
1/23/2014,0.707,0.4765
1/24/2014,0.684,0.467
1/27/2014,0.679,0.4595
1/28/2014,0.675,0.4565
1/29/2014,0.684,0.4605
1/30/2014,0.668,0.45
1/31/2014,0.669,0.4525
2/3/2014,0.663,0.4475
2/4/2014,0.656,0.4455
2/5/2014,0.651,0.445
2/6/2014,0.658,0.45
2/7/2014,0.669,0.453
2/10/2014,0.654,0.4455
2/11/2014,0.654,0.445
2/12/2014,0.658,0.4465
2/13/2014,0.65,0.4405
2/14/2014,0.64,0.436
2/17/2014,0.651,0.44
2/18/2014,0.65,0.44
2/19/2014,0.648,0.4355
2/20/2014,0.633,0.428
2/21/2014,0.643,0.432
2/24/2014,0.638,0.4305
2/25/2014,0.634,0.4285
2/26/2014,0.632,0.429
2/27/2014,0.633,0.429
2/28/2014,0.645,0.4275
3/3/2014,0.638,0.4235
3/4/2014,0.642,0.4285
3/5/2014,0.654,0.432
3/6/2014,0.652,0.4285
3/7/2014,0.661,0.433
3/10/2014,0.66,0.4325
3/11/2014,0.665,0.4365
3/12/2014,0.664,0.438
3/13/2014,0.68,0.4475
3/14/2014,0.663,0.4385
3/17/2014,0.662,0.438
3/18/2014,0.657,0.437
3/19/2014,0.646,0.432
3/20/2014,0.635,0.4285
3/21/2014,0.635,0.4275
3/24/2014,0.645,0.4335
3/25/2014,0.646,0.434
3/26/2014,0.665,0.4385
3/27/2014,0.666,0.438
3/28/2014,0.663,0.436
3/31/2014,0.7,0.4495
4/1/2014,0.678,0.441
4/2/2014,0.687,0.4425
4/3/2014,0.704,0.449
4/4/2014,0.705,0.4495
4/7/2014,0.674,0.435
4/8/2014,0.679,0.434
4/9/2014,0.673,0.4325
4/10/2014,0.669,0.4315
4/11/2014,0.663,0.431
4/14/2014,0.662,0.4305
4/15/2014,0.66,0.428
4/16/2014,0.665,0.428
4/17/2014,0.661,0.4265
4/21/2014,0.661,0.4265
4/22/2014,0.661,0.4255
4/23/2014,0.671,0.431
4/24/2014,0.671,0.4305
4/25/2014,0.681,0.4335
4/28/2014,0.671,0.4305
4/29/2014,0.671,0.4305
4/30/2014,0.68,0.429
5/1/2014,0.677,0.4285
5/2/2014,0.667,0.4235
5/5/2014,0.666,0.422
5/6/2014,0.666,0.4215
5/7/2014,0.657,0.4205
5/8/2014,0.662,0.422
5/9/2014,0.662,0.4205
5/12/2014,0.665,0.421
5/13/2014,0.669,0.423
5/14/2014,0.663,0.422
5/15/2014,0.656,0.4185
5/16/2014,0.647,0.4165
5/19/2014,0.651,0.418
5/20/2014,0.65,0.417
5/21/2014,0.654,0.418
5/22/2014,0.659,0.42
5/23/2014,0.649,0.415
5/26/2014,0.649,0.414
5/27/2014,0.652,0.4145
5/28/2014,0.64,0.4105
5/29/2014,0.627,0.407
5/30/2014,0.63,0.4065
5/31/2014,0.65,0.4055
6/2/2014,0.66,0.4095
6/3/2014,0.661,0.41
6/4/2014,0.665,0.41
6/5/2014,0.668,0.4105
6/6/2014,0.65,0.403
6/9/2014,0.655,0.406
6/10/2014,0.649,0.4035
6/11/2014,0.657,0.4055
6/12/2014,0.65,0.401
6/13/2014,0.654,0.402
6/16/2014,0.653,0.4015
6/17/2014,0.643,0.399
6/18/2014,0.647,0.399
6/19/2014,0.64,0.394
6/20/2014,0.632,0.389
6/23/2014,0.636,0.392
6/24/2014,0.63,0.3865
6/25/2014,0.621,0.3825
6/26/2014,0.612,0.3755
6/27/2014,0.601,0.3685
6/30/2014,0.615,0.3765
7/1/2014,0.609,0.3755
7/2/2014,0.614,0.377
7/3/2014,0.617,0.3755
7/4/2014,0.619,0.376
7/7/2014,0.616,0.371
7/8/2014,0.605,0.3635
7/9/2014,0.595,0.3575
7/10/2014,0.594,0.3575
7/11/2014,0.584,0.356
7/14/2014,0.591,0.3615
7/15/2014,0.59,0.3615
7/16/2014,0.594,0.3665
7/17/2014,0.585,0.3615
7/18/2014,0.592,0.3625
7/21/2014,0.591,0.361
7/22/2014,0.592,0.3625
7/23/2014,0.584,0.358
7/24/2014,0.576,0.356
7/25/2014,0.584,0.3575
7/28/2014,0.577,0.3555
7/29/2014,0.576,0.3545
7/30/2014,0.578,0.354
7/31/2014,0.589,0.3625
8/1/2014,0.589,0.361
8/4/2014,0.585,0.3585
8/5/2014,0.577,0.3575
8/6/2014,0.579,0.3575
8/7/2014,0.588,0.361
8/8/2014,0.568,0.353
8/11/2014,0.573,0.357
8/12/2014,0.568,0.356
8/13/2014,0.568,0.357
8/14/2014,0.563,0.354
8/15/2014,0.563,0.354
8/18/2014,0.558,0.353
8/19/2014,0.561,0.356
8/20/2014,0.577,0.364
8/21/2014,0.594,0.372
8/22/2014,0.574,0.364
8/25/2014,0.573,0.3635
8/26/2014,0.563,0.3615
8/27/2014,0.559,0.3605
8/28/2014,0.553,0.3565
8/29/2014,0.558,0.359
8/31/2014,0.558,0.359
9/1/2014,0.558,0.36
9/2/2014,0.564,0.3625
9/3/2014,0.564,0.3625
9/4/2014,0.566,0.3625
9/5/2014,0.576,0.366
9/8/2014,0.565,0.3585
9/9/2014,0.563,0.358
9/10/2014,0.578,0.364
9/11/2014,0.603,0.3755
9/12/2014,0.605,0.3755
9/15/2014,0.605,0.3735
9/16/2014,0.61,0.377
9/17/2014,0.586,0.368
9/18/2014,0.602,0.373
9/19/2014,0.593,0.3685
9/22/2014,0.573,0.359
9/23/2014,0.573,0.3585
